"행정구역(시군구)별","성별","국적(지역)별","항목","단위","2022 년","2021 년","2020 년","2019 년",
"경상북도","여자","오스트리아","지역, 국적 및 성별 등록외국인 현황[명]","명","3","3","2","2",
"경상북도","여자","아제르바이잔","지역, 국적 및 성별 등록외국인 현황[명]","명","2","2","2","0",
"경상북도","여자","루마니아","지역, 국적 및 성별 등록외국인 현황[명]","명","2","1","1","2",
"경상북도","여자","핀란드","지역, 국적 및 성별 등록외국인 현황[명]","명","2","1","0","0",
"경상북도","여자","칠레","지역, 국적 및 성별 등록외국인 현황[명]","명","5","1","1","6",
"경상북도","여자","헝가리","지역, 국적 및 성별 등록외국인 현황[명]","명","5","5","2","3",
"경상북도","여자","코트디부아르","지역, 국적 및 성별 등록외국인 현황[명]","명","3","5","3","3",
"경상북도","여자","베네수엘라","지역, 국적 및 성별 등록외국인 현황[명]","명","2","2","0","0",
"경상북도","여자","포르투갈","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","앙골라","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","이스라엘","지역, 국적 및 성별 등록외국인 현황[명]","명","0","3","0","0",
"경상북도","여자","감비아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","체코","지역, 국적 및 성별 등록외국인 현황[명]","명","4","4","5","6",
"경상북도","여자","불가리아","지역, 국적 및 성별 등록외국인 현황[명]","명","2","2","4","3",
"경상북도","여자","아르헨티나","지역, 국적 및 성별 등록외국인 현황[명]","명","1","2","3","1",
"경상북도","여자","무국적","지역, 국적 및 성별 등록외국인 현황[명]","명","6","6","","7",
"경상북도","여자","마카오","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","1",
"경상북도","여자","부룬디","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","짐바브웨","지역, 국적 및 성별 등록외국인 현황[명]","명","2","1","1","2",
"경상북도","여자","잠비아","지역, 국적 및 성별 등록외국인 현황[명]","명","4","3","1","3",
"경상북도","여자","리투아니아","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","0","0",
"경상북도","여자","파라과이","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","과테말라","지역, 국적 및 성별 등록외국인 현황[명]","명","3","1","2","1",
"경상북도","여자","쿠웨이트","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","피지","지역, 국적 및 성별 등록외국인 현황[명]","명","0","1","0","0",
"경상북도","여자","볼리비아","지역, 국적 및 성별 등록외국인 현황[명]","명","4","2","1","1",
"경상북도","여자","크로아티아","지역, 국적 및 성별 등록외국인 현황[명]","명","3","4","0","0",
"경상북도","여자","도미니카공화국","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","가봉","지역, 국적 및 성별 등록외국인 현황[명]","명","4","3","4","2",
"경상북도","여자","아르메니아","지역, 국적 및 성별 등록외국인 현황[명]","명","2","1","1","1",
"경상북도","여자","시에라리온","지역, 국적 및 성별 등록외국인 현황[명]","명","2","1","0","0",
"경상북도","여자","브루나이","지역, 국적 및 성별 등록외국인 현황[명]","명","2","2","0","0",
"경상북도","여자","엘살바도르","지역, 국적 및 성별 등록외국인 현황[명]","명","1","0","1","0",
"경상북도","여자","파나마","지역, 국적 및 성별 등록외국인 현황[명]","명","2","2","3","2",
"경상북도","여자","모잠비크","지역, 국적 및 성별 등록외국인 현황[명]","명","1","0","1","0",
"경상북도","여자","조지아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","1","0","0",
"경상북도","여자","팔레스타인","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","0","1",
"경상북도","여자","코스타리카","지역, 국적 및 성별 등록외국인 현황[명]","명","2","3","0","1",
"경상북도","여자","슬로바크","지역, 국적 및 성별 등록외국인 현황[명]","명","1","0","0","1",
"경상북도","여자","미등록국가","지역, 국적 및 성별 등록외국인 현황[명]","명","1","2","","2",
"경상북도","여자","세르비아","지역, 국적 및 성별 등록외국인 현황[명]","명","1","0","0","0",
"경상북도","여자","토고","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","부르키나파소","지역, 국적 및 성별 등록외국인 현황[명]","명","1","0","0","1",
"경상북도","여자","온두라스","지역, 국적 및 성별 등록외국인 현황[명]","명","2","2","2","2",
"경상북도","여자","자메이카","지역, 국적 및 성별 등록외국인 현황[명]","명","1","2","0","0",
"경상북도","여자","영국외지민","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","라트비아","지역, 국적 및 성별 등록외국인 현황[명]","명","2","1","1","0",
"경상북도","여자","몰도바","지역, 국적 및 성별 등록외국인 현황[명]","명","5","6","4","7",
"경상북도","여자","쿠바","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","2",
"경상북도","여자","슬로베니아","지역, 국적 및 성별 등록외국인 현황[명]","명","1","2","1","0",
"경상북도","여자","레바논","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","0","0",
"경상북도","여자","에스토니아","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","1","0",
"경상북도","여자","카타르","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","아이티","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","마다가스카르","지역, 국적 및 성별 등록외국인 현황[명]","명","2","4","4","3",
"경상북도","여자","부탄","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","0","0",
"경상북도","여자","베냉","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","니카라과","지역, 국적 및 성별 등록외국인 현황[명]","명","2","1","2","2",
"경상북도","여자","오만","지역, 국적 및 성별 등록외국인 현황[명]","명","1","0","0","0",
"경상북도","여자","우루과이","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","콩고","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","국제연합","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","","0",
"경상북도","여자","말라위","지역, 국적 및 성별 등록외국인 현황[명]","명","2","2","2","2",
"경상북도","여자","알바니아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","보츠와나","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","모리셔스","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","트리니다드토바고","지역, 국적 및 성별 등록외국인 현황[명]","명","0","1","0","0",
"경상북도","여자","키리바시","지역, 국적 및 성별 등록외국인 현황[명]","명","","0","0","0",
"경상북도","여자","바레인","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","기니비사우","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","소말리아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","키프로스","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","룩셈부르크","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","남수단공화국","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","차드","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","에스와티니","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","에리트레아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","아이슬란드","지역, 국적 및 성별 등록외국인 현황[명]","명","1","0","0","0",
"경상북도","여자","보스니아-헤르체고비나","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","세인트크리스토퍼네비스","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","모리타니","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","솔로몬군도","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","북마케도니아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","중앙아프리카공화국","지역, 국적 및 성별 등록외국인 현황[명]","명","1","0","0","1",
"경상북도","여자","몰타","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","적도기니","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","바하마","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","2","2",
"경상북도","여자","몬테네그로","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","코소보","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","바누아투","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","레소토","지역, 국적 및 성별 등록외국인 현황[명]","명","0","1","0","0",
"경상북도","여자","니제르","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","몰디브","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","팔라우","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","파푸아뉴기니","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","코모로","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","벨리즈","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","도미니카연방","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","나미비아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","그레나다","지역, 국적 및 성별 등록외국인 현황[명]","명","0","","","0",
"경상북도","여자","통가","지역, 국적 및 성별 등록외국인 현황[명]","명","","0","0","0",
"경상북도","여자","수리남","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","바베이도스","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","나우루","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","지부티","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","앤티카바부다","지역, 국적 및 성별 등록외국인 현황[명]","명","0","","","0",
"경상북도","여자","안도라","지역, 국적 및 성별 등록외국인 현황[명]","명","","0","","0",
"경상북도","여자","세인트루시아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","세이셸","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","가이아나","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상북도","여자","교황청","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","","",
"경상북도","여자","영국외지시민","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","","",
"경상북도","여자","영국속령지시민","지역, 국적 및 성별 등록외국인 현황[명]","명","","0","","",
"경상북도","여자","홍콩거주난민","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","",
"경상북도","여자","투발루","지역, 국적 및 성별 등록외국인 현황[명]","명","","","0","",
"경상북도","여자","사모아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","","","",
"경상북도","여자","마샬군도","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","","",
"경상북도","여자","세인트빈센트그레나딘","지역, 국적 및 성별 등록외국인 현황[명]","명","0","","","",
"경상북도","여자","기타","지역, 국적 및 성별 등록외국인 현황[명]","명","","","8","",
"경상남도","계","계","지역, 국적 및 성별 등록외국인 현황[명]","명","70390","63148","67239","76123",
"경상남도","계","한국계중국인","지역, 국적 및 성별 등록외국인 현황[명]","명","4296","4439","4988","5845",
"경상남도","계","중국","지역, 국적 및 성별 등록외국인 현황[명]","명","5100","5163","5497","6271",
"경상남도","계","베트남","지역, 국적 및 성별 등록외국인 현황[명]","명","17933","16947","17683","18763",
"경상남도","계","우즈베키스탄","지역, 국적 및 성별 등록외국인 현황[명]","명","5188","4504","5202","6620",
"경상남도","계","필리핀","지역, 국적 및 성별 등록외국인 현황[명]","명","3470","2921","3090","3621",
"경상남도","계","캄보디아","지역, 국적 및 성별 등록외국인 현황[명]","명","4863","4281","4199","4728",
"경상남도","계","네팔","지역, 국적 및 성별 등록외국인 현황[명]","명","3858","2856","3238","3670",
"경상남도","계","인도네시아","지역, 국적 및 성별 등록외국인 현황[명]","명","6912","5516","5937","6705",
"경상남도","계","타이(태국)","지역, 국적 및 성별 등록외국인 현황[명]","명","2028","1826","1810","2012",
"경상남도","계","미얀마","지역, 국적 및 성별 등록외국인 현황[명]","명","2302","1826","2012","2362",
"경상남도","계","미국","지역, 국적 및 성별 등록외국인 현황[명]","명","911","890","880","1069",
"경상남도","계","몽골","지역, 국적 및 성별 등록외국인 현황[명]","명","837","752","820","865",
"경상남도","계","일본","지역, 국적 및 성별 등록외국인 현황[명]","명","1135","1130","1133","1158",
"경상남도","계","스리랑카","지역, 국적 및 성별 등록외국인 현황[명]","명","3064","2496","2856","3229",
"경상남도","계","타이완(대만)","지역, 국적 및 성별 등록외국인 현황[명]","명","299","315","301","326",
"경상남도","계","카자흐스탄","지역, 국적 및 성별 등록외국인 현황[명]","명","966","938","1064","1493",
"경상남도","계","방글라데시","지역, 국적 및 성별 등록외국인 현황[명]","명","1089","802","803","847",
"경상남도","계","러시아(연방)","지역, 국적 및 성별 등록외국인 현황[명]","명","770","807","725","863",
"경상남도","계","파키스탄","지역, 국적 및 성별 등록외국인 현황[명]","명","1067","955","979","1015",
"경상남도","계","인도","지역, 국적 및 성별 등록외국인 현황[명]","명","623","621","609","707",
"경상남도","계","키르기즈","지역, 국적 및 성별 등록외국인 현황[명]","명","331","261","277","328",
"경상남도","계","영국","지역, 국적 및 성별 등록외국인 현황[명]","명","219","232","266","389",
"경상남도","계","캐나다","지역, 국적 및 성별 등록외국인 현황[명]","명","135","146","158","183",
"경상남도","계","말레이시아","지역, 국적 및 성별 등록외국인 현황[명]","명","99","102","98","281",
"경상남도","계","프랑스","지역, 국적 및 성별 등록외국인 현황[명]","명","144","169","308","243",
"경상남도","계","우크라이나","지역, 국적 및 성별 등록외국인 현황[명]","명","182","142","176","235",
"경상남도","계","이집트","지역, 국적 및 성별 등록외국인 현황[명]","명","74","120","97","107",
"경상남도","계","남아프리카공화국","지역, 국적 및 성별 등록외국인 현황[명]","명","274","223","222","252",
"경상남도","계","나이지리아","지역, 국적 및 성별 등록외국인 현황[명]","명","31","29","24","30",
"경상남도","계","독일","지역, 국적 및 성별 등록외국인 현황[명]","명","58","46","48","53",
"경상남도","계","티모르민주공화국(동티모르)","지역, 국적 및 성별 등록외국인 현황[명]","명","637","476","460","489",
"경상남도","계","홍콩","지역, 국적 및 성별 등록외국인 현황[명]","명","21","21","21","18",
"경상남도","계","오스트레일리아","지역, 국적 및 성별 등록외국인 현황[명]","명","57","66","83","100",
"경상남도","계","시리아","지역, 국적 및 성별 등록외국인 현황[명]","명","183","165","184","162",
"경상남도","계","튀르키예","지역, 국적 및 성별 등록외국인 현황[명]","명","100","39","35","41",
"경상남도","계","한국계러시아인","지역, 국적 및 성별 등록외국인 현황[명]","명","121","90","60","63",
"경상남도","계","가나","지역, 국적 및 성별 등록외국인 현황[명]","명","16","18","21","21",
"경상남도","계","모로코","지역, 국적 및 성별 등록외국인 현황[명]","명","58","43","34","44",
"경상남도","계","이란","지역, 국적 및 성별 등록외국인 현황[명]","명","36","26","35","33",
"경상남도","계","예멘공화국","지역, 국적 및 성별 등록외국인 현황[명]","명","8","20","25","52",
"경상남도","계","라오스","지역, 국적 및 성별 등록외국인 현황[명]","명","174","55","56","58",
"경상남도","계","사우디아라비아","지역, 국적 및 성별 등록외국인 현황[명]","명","5","6","4","4",
"경상남도","계","에티오피아","지역, 국적 및 성별 등록외국인 현황[명]","명","8","6","5","7",
"경상남도","계","이탈리아","지역, 국적 및 성별 등록외국인 현황[명]","명","15","44","102","113",
"경상남도","계","카메룬","지역, 국적 및 성별 등록외국인 현황[명]","명","25","27","18","15",
"경상남도","계","브라질","지역, 국적 및 성별 등록외국인 현황[명]","명","123","66","29","37",
"경상남도","계","뉴질랜드","지역, 국적 및 성별 등록외국인 현황[명]","명","30","31","28","44",
"경상남도","계","스페인","지역, 국적 및 성별 등록외국인 현황[명]","명","19","17","16","17",
"경상남도","계","싱가포르","지역, 국적 및 성별 등록외국인 현황[명]","명","19","26","30","31",
"경상남도","계","네덜란드","지역, 국적 및 성별 등록외국인 현황[명]","명","16","17","21","19",
"경상남도","계","아일랜드","지역, 국적 및 성별 등록외국인 현황[명]","명","24","28","27","28",
"경상남도","계","멕시코","지역, 국적 및 성별 등록외국인 현황[명]","명","17","15","12","4",
"경상남도","계","아랍에미리트연합","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","라이베리아","지역, 국적 및 성별 등록외국인 현황[명]","명","4","9","9","17",
"경상남도","계","타지키스탄","지역, 국적 및 성별 등록외국인 현황[명]","명","26","14","10","13",
"경상남도","계","우간다","지역, 국적 및 성별 등록외국인 현황[명]","명","9","5","3","4",
"경상남도","계","스웨덴","지역, 국적 및 성별 등록외국인 현황[명]","명","10","13","6","10",
"경상남도","계","알제리","지역, 국적 및 성별 등록외국인 현황[명]","명","19","14","18","17",
"경상남도","계","콜롬비아","지역, 국적 및 성별 등록외국인 현황[명]","명","12","11","17","22",
"경상남도","계","리비아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","4","0","0",
"경상남도","계","케냐","지역, 국적 및 성별 등록외국인 현황[명]","명","6","5","5","4",
"경상남도","계","폴란드","지역, 국적 및 성별 등록외국인 현황[명]","명","24","18","17","20",
"경상남도","계","세네갈","지역, 국적 및 성별 등록외국인 현황[명]","명","1","2","2","2",
"경상남도","계","페루","지역, 국적 및 성별 등록외국인 현황[명]","명","21","17","18","17",
"경상남도","계","아프가니스탄","지역, 국적 및 성별 등록외국인 현황[명]","명","8","9","10","10",
"경상남도","계","벨기에","지역, 국적 및 성별 등록외국인 현황[명]","명","9","11","9","9",
"경상남도","계","이라크","지역, 국적 및 성별 등록외국인 현황[명]","명","8","8","8","4",
"경상남도","계","요르단","지역, 국적 및 성별 등록외국인 현황[명]","명","6","2","2","7",
"경상남도","계","투르크메니스탄","지역, 국적 및 성별 등록외국인 현황[명]","명","3","10","12","14",
"경상남도","계","튀니지","지역, 국적 및 성별 등록외국인 현황[명]","명","15","8","11","11",
"경상남도","계","노르웨이","지역, 국적 및 성별 등록외국인 현황[명]","명","27","23","30","45",
"경상남도","계","기니","지역, 국적 및 성별 등록외국인 현황[명]","명","2","2","0","2",
"경상남도","계","수단","지역, 국적 및 성별 등록외국인 현황[명]","명","2","2","0","2",
"경상남도","계","탄자니아","지역, 국적 및 성별 등록외국인 현황[명]","명","2","2","1","2",
"경상남도","계","르완다","지역, 국적 및 성별 등록외국인 현황[명]","명","1","5","7","6",
"경상남도","계","스위스","지역, 국적 및 성별 등록외국인 현황[명]","명","2","2","2","2",
"경상남도","계","에콰도르","지역, 국적 및 성별 등록외국인 현황[명]","명","10","4","2","2",
"경상남도","계","덴마크","지역, 국적 및 성별 등록외국인 현황[명]","명","12","16","22","16",
"경상남도","계","벨로루시","지역, 국적 및 성별 등록외국인 현황[명]","명","4","1","2","2",
"경상남도","계","콩고민주공화국","지역, 국적 및 성별 등록외국인 현황[명]","명","7","7","6","0",
"경상남도","계","말리","지역, 국적 및 성별 등록외국인 현황[명]","명","2","2","1","0",
"경상남도","계","그리스","지역, 국적 및 성별 등록외국인 현황[명]","명","44","49","70","71",
"경상남도","계","오스트리아","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","1","2",
"경상남도","계","아제르바이잔","지역, 국적 및 성별 등록외국인 현황[명]","명","8","5","6","6",
"경상남도","계","루마니아","지역, 국적 및 성별 등록외국인 현황[명]","명","23","18","19","17",
"경상남도","계","핀란드","지역, 국적 및 성별 등록외국인 현황[명]","명","6","4","5","6",
"경상남도","계","칠레","지역, 국적 및 성별 등록외국인 현황[명]","명","2","1","1","2",
"경상남도","계","헝가리","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","0","0",
"경상남도","계","코트디부아르","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","1","1",
"경상남도","계","베네수엘라","지역, 국적 및 성별 등록외국인 현황[명]","명","5","4","1","3",
"경상남도","계","포르투갈","지역, 국적 및 성별 등록외국인 현황[명]","명","3","7","13","5",
"경상남도","계","앙골라","지역, 국적 및 성별 등록외국인 현황[명]","명","0","1","1","0",
"경상남도","계","이스라엘","지역, 국적 및 성별 등록외국인 현황[명]","명","1","2","2","0",
"경상남도","계","감비아","지역, 국적 및 성별 등록외국인 현황[명]","명","1","0","1","1",
"경상남도","계","체코","지역, 국적 및 성별 등록외국인 현황[명]","명","2","1","0","2",
"경상남도","계","불가리아","지역, 국적 및 성별 등록외국인 현황[명]","명","6","6","4","7",
"경상남도","계","아르헨티나","지역, 국적 및 성별 등록외국인 현황[명]","명","6","4","4","3",
"경상남도","계","무국적","지역, 국적 및 성별 등록외국인 현황[명]","명","3","4","","3",
"경상남도","계","마카오","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","부룬디","지역, 국적 및 성별 등록외국인 현황[명]","명","4","1","2","2",
"경상남도","계","짐바브웨","지역, 국적 및 성별 등록외국인 현황[명]","명","2","1","1","1",
"경상남도","계","잠비아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","리투아니아","지역, 국적 및 성별 등록외국인 현황[명]","명","3","1","1","1",
"경상남도","계","파라과이","지역, 국적 및 성별 등록외국인 현황[명]","명","2","1","1","0",
"경상남도","계","과테말라","지역, 국적 및 성별 등록외국인 현황[명]","명","2","1","0","0",
"경상남도","계","쿠웨이트","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","1","0",
"경상남도","계","피지","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","1","2",
"경상남도","계","볼리비아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","1",
"경상남도","계","크로아티아","지역, 국적 및 성별 등록외국인 현황[명]","명","8","5","8","7",
"경상남도","계","도미니카공화국","지역, 국적 및 성별 등록외국인 현황[명]","명","2","2","2","2",
"경상남도","계","가봉","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","아르메니아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","시에라리온","지역, 국적 및 성별 등록외국인 현황[명]","명","0","1","1","1",
"경상남도","계","브루나이","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","엘살바도르","지역, 국적 및 성별 등록외국인 현황[명]","명","0","1","1","2",
"경상남도","계","파나마","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","모잠비크","지역, 국적 및 성별 등록외국인 현황[명]","명","1","19","13","11",
"경상남도","계","조지아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","팔레스타인","지역, 국적 및 성별 등록외국인 현황[명]","명","1","0","0","0",
"경상남도","계","코스타리카","지역, 국적 및 성별 등록외국인 현황[명]","명","2","2","1","1",
"경상남도","계","슬로바크","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","3","1",
"경상남도","계","미등록국가","지역, 국적 및 성별 등록외국인 현황[명]","명","2","1","","1",
"경상남도","계","세르비아","지역, 국적 및 성별 등록외국인 현황[명]","명","2","4","3","1",
"경상남도","계","토고","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","1","1",
"경상남도","계","부르키나파소","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","1",
"경상남도","계","온두라스","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","0","0",
"경상남도","계","자메이카","지역, 국적 및 성별 등록외국인 현황[명]","명","2","1","2","1",
"경상남도","계","영국외지민","지역, 국적 및 성별 등록외국인 현황[명]","명","2","1","1","1",
"경상남도","계","라트비아","지역, 국적 및 성별 등록외국인 현황[명]","명","6","2","2","0",
"경상남도","계","몰도바","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","1","1",
"경상남도","계","쿠바","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","1","1",
"경상남도","계","슬로베니아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","1",
"경상남도","계","레바논","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","1","2",
"경상남도","계","에스토니아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","카타르","지역, 국적 및 성별 등록외국인 현황[명]","명","1","0","0","0",
"경상남도","계","아이티","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","2","1",
"경상남도","계","마다가스카르","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","2",
"경상남도","계","부탄","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","베냉","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","니카라과","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","0","0",
"경상남도","계","오만","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","우루과이","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","0","0",
"경상남도","계","콩고","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","1","0",
"경상남도","계","국제연합","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","","0",
"경상남도","계","말라위","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","알바니아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","1",
"경상남도","계","보츠와나","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","1","0",
"경상남도","계","모리셔스","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","트리니다드토바고","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","1","3",
"경상남도","계","키리바시","지역, 국적 및 성별 등록외국인 현황[명]","명","","0","12","12",
"경상남도","계","바레인","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","1",
"경상남도","계","기니비사우","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","소말리아","지역, 국적 및 성별 등록외국인 현황[명]","명","1","0","0","0",
"경상남도","계","키프로스","지역, 국적 및 성별 등록외국인 현황[명]","명","0","1","2","1",
"경상남도","계","룩셈부르크","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","남수단공화국","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","차드","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","에스와티니","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","에리트레아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","아이슬란드","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","보스니아-헤르체고비나","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","세인트크리스토퍼네비스","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","모리타니","지역, 국적 및 성별 등록외국인 현황[명]","명","1","1","2","0",
"경상남도","계","솔로몬군도","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
